Id,Symbol,Name
aeron,arnx,Aeron
aerotoken,aet,AEROTOKEN
aerotyne,atyne,Aerotyne
aerovek-aviation,aero,Aerovek Aviation
aeternity,ae,Aeternity
aetherius,aeth,Aetherius
aetherv2,ath,AetherV2
aeur,aeur,AEUR
aevolve-token,avex!,Aevolve
aezora,azr,Azzure
afen-blockchain,afen,AFEN Blockchain
affyn,fyn,Affyn
afin-coin,afin,Asian Fintech
afkdao,afk,AFKDAO
afrep,afrep,Afrep
afreum,afr,Afreum
afrix,afx,Afrix
afro,afro,Afro
afrostar,afro,Afrostar
afyonspor-fan-token,afyon,Afyonspor Fan Token
aga-carbon-credit,agac,AGA Carbon Credit
aga-carbon-rewards,acar,AGA Carbon Rewards
again-project,again,Again Project
aga-rewards,edc,Edcoin
aga-rewards-2,agar,AGA Rewards
aga-token,aga,AGA
agavecoin,agvc,AgaveCoin
agave-token,agve,Agave
agenor,age,Agenor
agent-shiba-inu,agentshibainu,Agent Shiba I.N.U.
ageofgods,aog,AgeOfGods
age-of-knights,gem,Age Of Knights
age-of-tanks,a.o.t,Age Of Tanks
ageur,ageur,agEUR
ageur-wormhole,ageur,agEUR (Wormhole)
aggle-io,aggl,aggle.io
aggregated-finance,agfi,Aggregated Finance
aggregatedfinance-2,agfi,AggregatedFinance [OLD]
agile,agl,Agile
agora-defi,agora,Agora Defi
agoras-currency-of-tau,agrs,Agoras: Currency of Tau
agora-token,ago,Agora AGO
agoric,bld,Agoric
agouti,agu,Agouti
agpc,agpc,AGPC
agrello,dlt,Agrello
agricoin,agn,Agricoin
agrinoble,agn,Agrinoble
agrinovuscoin,agri,AgriNovusCoin
agrocash-x,xagc,AgroCash X
agrofarm,farm,Agrofarm
agro-global,agro,Agro Global
agronomist,agte,Agronomist
ahatoken,aht,Aha
a-hunters-dream,caw,A Hunters Dream
aichain,ait,AICHAIN
aicon,aico,Aicon
aidcoin,aid,AidCoin
aidi-finance,aidi,Aidi Finance
aidi-inu,aidi,Aidi Inu
ai-doctor,aidoc,AI Doctor
aidos-kuneen,adk,Aidos Kuneen
ailink-token,ali,AiLink
aimedis-2,aimx,Aimedis
ai-network,ain,AI Network
ainu-token,ainu,Ainu
aion,aion,Aion
aioz-network,aioz,AIOZ Network
airbloc-protocol,abl,Airbloc
airbnb-tokenized-stock-zipmex,abnb,Airbnb Tokenized Stock Zipmex
aircoin-2,air,AirCoin
aircoins,airx,Aircoins
airdrop-world,awt,Airdrop World
airight,airi,aiRight
airnft-token,airt,AirNFT
airpay,airpay,AirPay
airraid-lottery-token,araid,AirRaid Lottery
air-shiba,airshib,Air Shiba
airswap,ast,AirSwap
aisf,agt,AISF
aitra,aitra,AITRA
aiwork,awo,AiWork
ajeverse,aje,Ajeverse
akamaru-inu,akamaru,Akamaru Inu
akash-network,akt,Akash Network
akihiko-inu,akihiko,Akihiko Inu
akil-coin,akl,Akil Coin
akita-inu,akita,Akita Inu
akitavax,akitax,Akitavax
akoin,akn,Akoin
akroma,aka,Akroma
akropolis,akro,Akropolis
akropolis-delphi,adel,Delphi
akro-wormhole,akro,Akropolis (Wormhole)
aktio,aktio,Aktio
aladdin-cvxcrv,acrv,Aladdin cvxCRV
aladdin-dao,ald,Aladdin DAO
alanyaspor-fan-token,ala,Alanyaspor Fan Token
alaya,atp,Alaya
alchemist,mist,Alchemist
alchemix,alcx,Alchemix
alchemix-usd,alusd,Alchemix USD
alchemy-dao,alch,AlchemyDAO
alchemy-pay,ach,Alchemy Pay
aldrin,rin,Aldrin
aleph,aleph,Aleph.im
aleph-finance,naleph,Aleph Finance
aleph-im-wormhole,aleph,Aleph.im (Wormhole)
alephium,alph,Alephium
aleph-zero,azero,Aleph Zero
alethea-artificial-liquid-intelligence-token,ali,Alethea Artificial Liquid Intelligence
alex,alex,Alex
alexgo,alex,Alexgo
alfa-romeo-racing-orlen-fan-token,sauber,Alfa Romeo Racing ORLEN Fan Token
alfheim-finance,afm,Alfheim Finance
algebra,algb,Algebra
algoblocks,algoblk,AlgoBlocks
algodao,adao,AlgoDAO
algodex,algx,Algodex
algogems,gems,AlgoGems
algomint,gomint,Algomint
algopad,algopad,AlgoPad
algopainter,algop,AlgoPainter
algoracle,gora,Goracle
algorand,algo,Algorand
algory,alg,Algory
algovest,avs,AlgoVest
alibabacoin,abbc,ABBC
alibaba-tokenized-stock-defichain,dbaba,Alibaba Tokenized Stock Defichain
alibaba-tokenized-stock-zipmex,baba,Alibaba Tokenized Stock Zipmex
alicoin,alicn,Alicoin
alien-chicken-farm,acf,Alien Chicken Farm
alien-inu,alien,Alien Inu
alien-shiba-inu,ashib,Alien Shiba Inu
alien-wars-gold,awg,Alien Wars Gold
alien-worlds,tlm,Alien Worlds
alightpay,alpy,Alightpay
alinx,alix,AlinX
a-list-royale,alist,A-List Royale
alita,ali,Alita
alita-network,alita,Alita Network
alitas,alt,Alitas
alium-finance,alm,Alium Finance
alkemi-network-dao-token,alk,Alkemi Network DAO
alkimi,$ads,Alkimi
all-art,aart,ALL.ART
all-best-ico,allbi,ALL BEST ICO
allbridge,abr,Allbridge
all-coins-yield-capital,acyc,All Coins Yield Capital
alldex-alliance,axa,Alldex Alliance
allianceblock,albt,AllianceBlock
alliance-cargo-direct,acd,Alliance Cargo Direct
alliance-fan-token,all,Alliance Fan Token
alliance-token,alto,Alliance
alliance-x-trading,axt,Alliance X Trading
allium-finance,alm,Allium Finance
allive,alv,Allive
all-me,me,All.me
alloy-project,xao,Alloy Project
allsafe,asafe,AllSafe
all-sports-2,soc,All Sports
allspot,alt,Allspot
ally,aly,Ally
ally-direct,drct,Ally Direct
almond,alm,Almond
alnair-finance,alnr,Alnair Finance
alnair-finance-nika,nika,Alnair Finance NIKA
alnair-finance-xalnr,xalnr,Alnair Finance xALNR
alnassr-fc-fan-token,nassr,Alnassr FC Fan Token
aloha,aloha,Aloha
alora,alora,Alora
alpaca,alpa,Alpaca City
alpaca-finance,alpaca,Alpaca Finance
alpaca-usd,ausd,Alpaca USD
alpha5,a5t,Alpha5
alpha-brain-capital-2,acap,Alpha Capital
alphacat,acat,Alphacat
alphacoin,alpha,AlphaCoin
alpha-coin,apc,Alpha Coin
alphadex,dex,AlphaDex
alpha-dex,roar,Alpha DEX
alpha-finance,alpha,Alpha Venture DAO
alpha-genesis,agen,Alpha Genesis
alpha-kombat,alkom,Alpha Kombat
alphalink,ank,AlphaLink
alpha-nodes,$alpha,Alpha Shares
alpha-pad,apad,Alpha Pad
alpha-platform,a,Alpha A
alpha-quark-token,aqt,Alpha Quark
alphatoken,.alpha,.Alpha
alphr,alphr,Alphr
alpine-f1-team-fan-token,alpine,Alpine F1 Team Fan Token
alta-finance,alta,Alta Finance
altair,air,Altair
altava,tava,ALTAVA
altbase,altb,Altbase
alt-coin,alt,Alt Coin
altcommunity-coin,altom,ALTOM
alter,alter,Alter
altera,aen,Altera
altered-state-token,asto,Altered State Machine
alternatemoney,am,AlternateMoney
alt-estate,alt,AltEstate
altfins,afins,altFINS
altmarkets-coin,altm,Altmarkets Coin
altrucoin-2,altrucoin,Altrucoin
altswitch,alts,AltSwitch
altura,alu,Altura
aluna,aln,Aluna
alyattes,alya,Alyattes
amara-finance,mara,Amara Finance
amasa,amas,Amasa
amaten,ama,Amaten
amateras,amt,Amateras
amaterasufi-izanagi,iza,AmaterasuFi Izanagi
amazingdoge,adoge,AmazingDoge
amazingteamdao,amazingteam,AmazingTeamDAO
amazonacoin,amz,AmazonasCoin
amazon-tokenized-stock-defichain,damzn,Amazon Tokenized Stock Defichain
amazon-tokenized-stock-zipmex,amzn,Amazon Tokenized Stock Zipmex
amazy,azy,Amazy
amber,amb,Ambrosus
ambire-wallet,wallet,Ambire Wallet
amc-fight-night,amc,AMC Fight Night
amdg-token,amdg,AMDG
amepay,ame,AME Chain
american-shiba,ushiba,American Shiba
americanstaff-inu,amstaff,AmericanStaff Inu
amerikan-pitbull-terrier,terrier,Amerikan Pitbull Terrier
ameru-dao,adao,Ameru DAO
amethyst,ames,Amethyst
amgen,amg,Amgen
amis,amis,AMIS
ammyi-coin,ami,AMMYI Coin
amnext,amc,Amnext
amo,amo,AMO Coin
amon,amn,Amon
amond,amon,AmonD
amoveo,veo,Amoveo
ampleforth,ampl,Ampleforth
ampleforth-governance-token,forth,Ampleforth Governance
ampleforth-wormhole,ampl,Ampleforth (Wormhole)
ampleswap,ample,AmpleSwap
amplify,ampt,Amplify
amplitude,ampe,Amplitude
ampnet,aapx,AMPnet
amp-token,amp,Amp
amp-wormhole,amp,Amp (Wormhole)
amun-defi-index,dfi,Amun DeFi Index
amy-finance,amy,Amy Finance
amz-coin,amz,AMZ Coin
a-nation,anation,A-Nation
anchor,anct,Anchor
anchor-neural-world-token,anw,Anchor Neural World
anchor-protocol,anc,Anchor Protocol
anchorswap,anchor,AnchorSwap
anchorust,aust,AnchorUST
ancient-kingdom,dom,Ancient Kingdom
ancient-warrior,ancw,Ancient Warrior
andromeda,m31,Andromeda
andronodes,andro,AndroNodes
anduschain,deb,Anduschain
angelheart-token,aht,AngelHeart
angel-inu,angel,Angel Inu
angel-nodes,angel,Angel Nodes
angel-protocol,halo,Angel Protocol
angelscreed,angel,AngelsCreed
angle-protocol,angle,ANGLE
angryb,anb,Angryb
angry-doge,anfd,Angry Doge
angryfloki,$afloki,AngryFloki
angular-finance,angl,Angular Finance
animal-concerts-token,anml,Animal Concerts
animalia,anim,Animalia
animecoin,ani,Animecoin
anime-token,ani,Anime
anime-vault-nftx,anime,ANIME Vault (NFTX)
animverse,anm,Animverse
anito-legends,laro,Anito Legends
aniverse,anv,Aniverse
anji,anji,Anji
ankaragucu-fan-token,anka,Ankaragücü Fan Token
ankr,ankr,Ankr
ankr-avalanche-reward-earning-bond,aavaxb,Ankr Avalanche Reward Earning Bond
ankreth,aethc,Ankr Reward-Bearing Staked ETH
ankr-matic-reward-earning-bond,amaticb,Ankr MATIC Reward Earning Bond
ankr-network-wormhole,ankr,Ankr Network (Wormhole)
ankr-reward-bearing-avax,aavaxc,Ankr Reward Bearing AVAX
ankr-reward-bearing-ftm,aftmc,Ankr Reward Bearing FTM
ankr-reward-bearing-stake,abnbc,Ankr Reward Bearing Stake BNB
ankr-reward-earning-bnb,abnbb,ANKR Reward Earning BNB
ankr-reward-earning-dot,adotb,ANKR Reward Earning DOT
ankr-reward-earning-ftm,aftmb,ANKR Reward Earning FTM
ankr-reward-earning-ksm,aksmb,ANKR Reward Earning KSM
ankr-reward-earning-matic,amaticc,Ankr Reward Earning MATIC
annex,ann,Annex Finance
anomus-coin,anom,Anomus Coin
anon,anon,ANON
anonfloki,anonfloki,AnonFloki
anon-inu,ainu,Anon Inu
anonpay,apay,AnonPay
anons-network,anons,Anons Network
anonverse,anon,Anonverse
anonydoxx,adxx,AnonyDoxx
anonymous-bsc,anon,Anonymous BSC
anrkey-x,$anrx,AnRKey X
ans-crypto-coin,ans,ANS Crypto Coin
answerly,ansr,Answerly
antalyaspor,akrep,Antalyaspor
antedao,ante,AnteDAO
antex,antex,Antex
antgold,antg,AntGold
antiample,xamp,Antiample
antimatter,matter,AntiMatter
antimony,atmn,Antimony
antra,antr,Antra
any-blocknet,ablock,ANY Blocknet
anypad,apad,Anypad
anysniper,snipe,AnySniper
anyswap,any,Anyswap
aok,aok,AOK
aonea-coin,a1a,Aonea Coin
aos,aos,AOS
apch,apch,APCH
ape,ape,APE
apecoin,ape,ApeCoin
apecoin-token,ape,APEcoin Token
ape-finance,apefi,Ape Finance
apefund,apefund,ApeFund
ape-fun-token,aft,Ape Fun
ape-in,apein,Ape In
ape_in_records,air,Ape In Records
apejet,jet,ApeJet
apelab,ape,ApeLab
apenft,nft,APENFT
ape-punk,ape$,APE Punk
apes-token,apes,Apes
apeswap-finance,banana,ApeSwap
ape-universe,apeu,Ape Universe
apeusd,apeusd,ApeUSD
apex-army,apex,APEx Army
apex-foundation,apex,Apex Foundation
apexit-finance,apex,ApeXit Finance
apex-predator,apex,Apex Predator
apex-protocol,apxp,APEX Protocol
apex-token-2,apex,ApeX
api3,api3,API3
apidae,apt,Apidae
apidai-network,apidai,Apidai Network
apish-me,apish,Apish Me
apix,apix,APIX
apm-coin,apm,apM Coin
apocalypse,apoc,Apocalypse
apollo,apl,Apollo
apollo-coin,apx,Apollo Coin
apollo-crypto,apollo,Apollo Crypto
apollon-limassol,apl,Apollon Limassol Fan Token
apollo-protocol,apollo,Apollo Protocol
apollox-2,apx,ApolloX
apoyield,soul,APOyield
app-alliance-association,aaa,AAAchain
appcoins,appc,AppCoins
appics,apx,Appics
apple,apple,Apple
apple-binemon,amb,Apple (Binemon)
apple-fruit,apple,Apple Fruit
apple-protocol-token,aapl,Apple Protocol
appleswap,apple,AppleSwap
apple-tokenized-stock-defichain,daapl,Apple Tokenized Stock Defichain
apr-coin,apr,APR Coin
apreum,apu,Apreum
apricot,apt,Apricot
april,april,April
apron,apn,Apron
apwine,apw,APWine
apy-finance,apy,APY.Finance
apyswap,apys,APYSwap
apy-vision,vision,APY.vision
aqar-chain,aqr,Aqar Chain
aquachain,aqua,Aquachain
aqua-goat,aquagoat,Aqua Goat
aquagoat-old,aquagoat,AquaGoat (Old)
aquanee,aqdc,Aquanee
aquari,aquari,Aquari
aquarius,aqua,Aquarius
aquariuscoin,arco,AquariusCoin
aquarius-fi,aqu,Aquarius.Fi
arabian-doge,$adoge,Arabian Doge
arabic,abic,Arabic
arable-protocol,acre,Arable Protocol
aradenean-gold,ag,Aradenean Gold
aragon,ant,Aragon
arata,arata,Arata
ara-token,ara,Ara
araw-token,araw,ARAW
arbidex,abx,Arbidex
arbidoge,adoge,ArbiDoge
arbifarm,afarm,ArbiFarm
arbimatter,arbimatter,ArbiMATTER
arbinyan,nyan,ArbiNYAN
arbirise-finance,arf,ArbiRiseFinance
arbis-finance,arbis,Arbis Finance
arbismart-token,rbis,ArbiSmart
arb-protocol,arb,ARB Protocol
arbucks,buck,Arbucks
arbys,arbys,Arbys
arc,arc,Arc
arcade,arc,Arcade
arcadenetwork,arc,ArcadeNetwork
arcader,ard,Arcader
arcadetoken,arcade,ArcadeToken
arcana-token,xar,Arcana Network
arcaneleague,arcaneleague,ArcaneLeague
arcane-token,arcane,Arcane Token
arcblock,abt,Arcblock
arc-governance,arcx,ARC Governance
archangel-token,archa,ArchAngel
archer-dao-governance-token,arch,Archer DAO Governance
archethic,uco,Archethic
archetypal-network,actp,Archetypal Network
arcona,arcona,Arcona
arcs,arx,ARCS
arcticcoin,arc,Advanced Technology Coin
arctic-finance,aurora,Arctic Finance
arc-token,arc,Arc Protocol
ardana,dana,Ardana
ardcoin,ardx,ArdCoin
ardor,ardr,Ardor
arenaplay,apc,ArenaPlay
arena-token,arena,ArenaSwap
arenaverse,averse,Arenaverse
arenum,arn,Arenum
ares-protocol,ares,Ares Protocol
argentine-football-association-fan-token,arg,Argentine Football Association Fan Token
argo,argo,ArGoApp
argo-2,argo,Argo
argo-finance,argo,Argo Finance
argon,argon,Argon
argonon-helium,arg,Argonon Helium
ari10,ari10,Ari10
aria-currency,ria,aRIA Currency
ariadne,ardn,Ariadne
arianee,aria20,Arianee
aries-financial-token,afib,Aries Financial
arion,arion,Arion
arionum,aro,Arionum
ari-swap,ari,Ari Swap
ariva,arv,Ariva
arix,arix,Arix
arize,arz,ARize
ark,ark,Ark
arkadiko-protocol,diko,Arkadiko
arkania-protocol,ania,Arkania Protocol
arkarus,aks,Arkarus
arken-finance,$arken,Arken Finance
arker-2,arker,Arker
ark-innovation-etf-defichain,darkk,ARK Innovation ETF Defichain
ark-of-the-universe,arks,Ark Of The Universe
ark-rivals,arkn,Ark Rivals
armacoin,gzm,Armacoin
armada,armd,Armada
armor,armor,ARMOR
armor-nxm,arnxm,Armor NXM
army-node-finance,army,Army Node Finance
around-network,art,Around Network [OLD]
around-network-2,art,Around Network
arowana-token,arw,Arowana
arpa-chain,arpa,ARPA Chain
arqma,arq,ArQmA
arrow,arw,Arrow
arsenal-fan-token,afc,Arsenal Fan Token
artax,xax,ARTAX
artbyte,aby,ArtByte
artcoin,ac,ArtCoin
arte,arte,ARTE
artem,artem,Artem
artemis,mis,Artemis
artemis-vision,arv,Artemis Vision
arteq-nft-investment-fund,arteq,artèQ NFT Investment Fund
artery,artr,Artery
artex,artex,Artex
artfinity-token,at,Artfinity
arth,arth,ARTH
arthswap,arsw,ArthSwap
arth-valuecoin,arth,ARTH Valuecoin
artic-foundation,artic,ARTIC Foundation
articoin,atc,ArtiCoin
artificial-intelligence,ai,Artificial Intelligence
artificial-intelligence-technology-network,aitn,Artificial Intelligence Technology Network
artii-token,artii,ARTII
artik,artk,Artik
arti-project,arti,Arti Project
artkit,arti,ArtKit
artl,artl,ARTL
artm,artm,ARTM
artmeta,$mart,ArtMeta
artonline,art,ArtOnline
artrade,atr,Artrade
art-rino,artrino,Art Rino
artube,att,Artube
artverse-token,avt,Artverse
artwork-nft,anft,Artwork NFT
artx,artx,ARTX
arweave,ar,Arweave
aryacoin,aya,Aryacoin
arya-finance,arya,Arya Finance
ascend,ace,Ascend
ascend-node-club,asnd,Ascend Node Club
ascension,asn,Ascension
ascension-protocol,ascend,Ascension Protocol
ascentpad,asp,AscentPad
asd,asd,AscendEx
asec-frontier,asec,ASEC Frontier
asgard-dao-v2,asgardv2,Asgard DAO V2
asgardian-aereus,volt,Asgardian Aereus
ash,ash,ASH
ashare,ashare,ASHARE
ashera,ash,Ashera
ash-token,ash,Ash Token
asia-coin,asia,Asia Coin
asia-pacific-electronic-coin,apecoin,Asia Pacific Electronic Coin
asimi,asimi,ASIMI
asix,asix,ASIX
asixplus,asix+,AsixPlus
askobar-network,asko,Asko
as-monaco-fan-token,asm,AS Monaco Fan Token
aspire,asp,Aspire
aspo-world,aspo,ASPO World
as-roma-fan-token,asr,AS Roma Fan Token
assangedao,justice,AssangeDAO
assaplay,assa,AssaPlay
assara,assa,ASSARA
assemble-protocol,asm,Assemble Protocol
assent-protocol,asnt,Assent Protocol
asset-backed-protocol,abp,Asset Backed Protocol
assetmantle,mntl,AssetMantle
asta,asta,ASTA
astar,astr,Astar
aster,atc,Aster
ast-finance,ast,AST.finance
aston-martin-cognizant-fan-token,am,Aston Martin Cognizant Fan Token
aston-villa-fan-token,avl,Aston Villa Fan Token
astrafer,astrafer,Astrafer
astra-guild-ventures,agv,Astra Guild Ventures
astral-farm,astral,Astral Farm
astralis,star,Astralis
astrals-glxy,glxy,Astrals GLXY
astrapad,astra,AstraPad
astra-protocol-2,$astr,Astra Protocol
astrazion,aznt,AstraZion
astrobirdz,abz,AstroBirdz
astrodonkey,dnky,AstroDonkey
astroelon,elonone,AstroElon
astrogrow,atg,AstroGrow
astrokitty,ak,Astrokitties
astronaut,naut,Astronaut
astronos,astro,Astronos
astroport,astroc,Astroport Classic
astroport-fi,astro,Astroport.fi
astrosanta,asa,AstroSanta
astrospaces-io,spaces,AstroSpaces.io
astroswap,astro,AstroSwap
astrotools,astro,AstroTools
astro-verse,asv,Astro Verse
astrowar,awar,Astrowar
asuna-inu,asunainu,Asuna Inu
asva,asva,Asva Labs
asward-coin,asc,Ashward Coin
asyagro,asy,ASYAGRO
atari,atri,Atari
atauro,atr,Atauro
atbcoin,atb,ATBCoin
at-finance,at,AT Finance
atheios,ath,Atheios
athena-crypto-bank,ath,Athena Crypto Bank
athena-money-owl,owl,Athena Money Owl
athenas,athenasv2,Athenas
atheneum,aem,Atheneum
athens,ath,Athens
ath-games,athd,ATH Games
athletex,ax,AthleteX
atlantis,atlas,Atlantis
atlantis-finance,atls,Atlantis Finance
atlantis-loans,atl,Atlantis Loans
atlantis-metaverse,tau,Atlantis Metaverse
atlantis-token,atis,Atlantis ATIS
atlantis-universe-money,aum,Atlantis Universe Money
atlas-cloud,atlas,Atlas Cloud
atlas-dex,ats,Atlas DEX
atlas-protocol,atp,Atlas Protocol
atlas-usv,usv,Atlas USV
atletico-madrid,atm,Atletico Madrid Fan Token
atlo,atlo,Atlo
atmos,atmos,Atmos
atn,atn,ATN
atocha-coin,ato,Atocha Protocol
atomic-wallet-coin,awc,Atomic Wallet Coin
atompad,atpad,AtomPad
atrollcity,pine,Atrollcity
atromg8,ag8,ATROMG8
attack-wagon,atk,Attack Wagon
attila,att,Attila
attn,attn,ATTN
attrace,attr,Attrace
auction,auction,Bounce
auctus,auc,Auctus
audax,audax,Audax
audiocoin,adc,AudioCoin
auditchain,audt,Auditchain
audius,audio,Audius
audius-wormhole,audio,Audius (Wormhole)
augmented-finance,agf,Augmented Finance
augur,rep,Augur
augury-finance,omen,Augury Finance
aura-finance,aura,Aura Finance
aura-network,aura,Aura Network
auraswap,aura,AuraSwap
aureo,aur,AUREO
aureus-nummus-gold,ang,Aureus Nummus Gold
aureus-token,aureusrh,Aureus
auric-network,auscm,Auric Network
aurigami,ply,Aurigami
aurix,aur,Aurix
aurora,aoa,Aurora Chain
auroracoin,aur,Auroracoin
aurora-dao,idex,IDEX
aurora-finance,aura,Aurora Finance
aurora-near,aurora,Aurora
aurorashibamoon,ashibam,AuroraShibaMoon
auroratoken,aurora,AuroraToken
aurora-token,$adtx,Aurora Dimension
aurory,aury,Aurory
aurory-wormhole,aury,Aurory (Wormhole)
auruscoin,awx,AurusDeFi
aurusgold,awg,AurusGOLD
aurus-silver,aws,AurusSILVER
australian-crypto-coin-green,accg,Australian Crypto Coin Green
australian-safe-shepherd,ass,Australian Safe Shepherd
auto,auto,Auto
autobahn-network,txl,Autobahn Network
autobitco-token,abco,AutoBitco
autobusd,abs,Autobusd
autocrypto,au,AutoCrypto
automata,ata,Automata
automaticup,atmup,AutoMaticUp
autonio,niox,Autonio
autoshark,jaws,AutoShark
autumn,autumn,Autumn
auxilium,aux,Auxilium
avakus,avak,Avakus
avalanche-2,avax,Avalanche
avalanche-honeybee,a.bee,Avalanche HoneyBee
avalanchevoid,void,AvalancheVoid
avalanche-wormhole,avax,Avalanche (Wormhole)
avalaunch,xava,Avalaunch
avalend-finance,aval,Avalend Finance
avaluse,aval,Avaluse
avania,nova,Avania
avanyan,anyan,AvaNyan
avaocado-dao,avg,Avocado DAO
avapay,avapay,AvaPay
avara,avr,AVARA
avastr-vault-nftx,avastr,AVASTR Vault (NFTX)
avata-network,avat,AVATA Network
avaterra,terra,Avaterra
avaware,ave,Avaware
avaware-usd,ausd,Avaware USD
avax-1x,avax1x,AVAX 1x
avax-capital-node,acn,AVAX Capital Node
avaxdao,avaxd,AvaxDAO
avaxfi,avfi,AvaxFi
avaxlauncher,avxl,Avaxlauncher
avax-nodes,anode,Avax Nodes
avaxtars,avxt,Avaxtars
avaxup,avaxup,AvaxUp
avefarm,ave,AveFarm
aventus,avt,Aventus
avianite,avian,Avianite
avian-network,avn,AVIAN
avinoc,avinoc,AVINOC
avme,avme,AVME
avnrich,avn,AVNRich
avocadocoin,avdo,AvocadoCoin
axe,axe,Axe
axel,axel,AXEL
axelar-network,axl,Axelar Network
axentro,axnt,Axentro
axia,axiav3,Axia
axial-token,axial,Axial Token
axie-infinity,axs,Axie Infinity
axie-infinity-shard-wormhole,axset,Axie Infinity Shard (Wormhole)
axioms,axi,Axioms
axion,axn,Axion
axis-defi,axis,Axis DeFi
axis-token,axis,AXIS
axl-inu,axl,AXL INU
axpire,axpr,Moola
axus-coin,axus,Axus Coin
azbit,az,Azbit
azeusx,azx,AzeusX
azit,azit,Azit
aztec-nodes-sun,sun,Aztec Nodes SUN
azuki,azuki,Azuki
azuma-coin,azum,Azuma Coin
azuras,uzz,UZURAS
azuray,azy,Azuray
azus,azu,Azus
az-world-socialfi,azw,AZ World SocialFi
b20,b20,B20
b21,b21,B21
b2bcoin-2,b2b,B2Bcoin
b2u-coin,b2u,B2U Coin
b8dex,b8t,B8DEX
baanx,bxx,Baanx
baasid,baas,BaaSid
babb,bax,BABB
babelfish,babel,BabelFish
baboon-financial,boon,Baboon Financial
baby-ada,babyada,Baby ADA
babyaeth,baeth,BabyAETH
